itemId,itemType,itemPrice,itemRating,itemOwner
2bef94720398e9c83a7d3dc926ded60f,seed,183,3.1,a3117f4c3fd808ca6afa166962729cf6
a3b69b5e565592b26ca2507691c4936e,plant,290,3.5,13d20c8b12cbffa48084529b2bff185f
fda35e22126ddebbc9128078add91675,equirement,192,4.2,fa5fe0baccad5a5a73bbd52c0a68a49a
aa8d1fc84f0c990b6914fd7202dab335,material,1238,2.5,0a9d6068b08f744fc3ac9702da1788d7
b02914e214cd6b321339dba8cc92b82d,flower,285,2.9,e762079892b9a932ef8fe0259aa01cc2
e76ce1501f8e936b070f453b8f6e7e8d,plant,163,3.2,8622e7692ec8c955f3a52e896c2f9d92
294e7d7d844f445a8bb9eebdc91eeff4,material,63,3.7,8416e5f20415a908d7dfdfa919d31d8c
1bdc53aee0822fd506bbee31895f9ed9,flower,70,4.2,2683e781b301756bb39c652412bf3410
3b14d45bb051f6cdda63ed0d401205f8,plant,235,4.9,0a9d6068b08f744fc3ac9702da1788d7
d57fe1a4788b3516af05c180907252e0,equirement,192,3.9,2416cbbcc58d0f284922c20ccf3d6abc
b81bcbd8adf4b8eed1a0ca30054af84d,plant,55,2.7,a05502e3a74cc4e09a45ac4bfd94c0c3
386d2cfd60b09202dda96568b96523cb,flower,57,3.7,1c43fdc90a7790dc5dcc61fb1e5ca9c6
4bea09a35f7f09be9519e374862a578f,material,39,4.1,a8d38c4f61b0b579826404fe1b36d411
4d29b8bea9a03b6053a0303e222e914d,plant,248,4,f4452eff1beda573eb99b671ca74fe68
747c90583b4b8cbb07a240f2b6a53a8a,seed,44,4,6534d225c5976c1e43911caa68ca80c1
58a38da43212515b55f0ef85ea8ca6ac,material,183,4.9,697692f3728254ab0c2a21948a77158c
a9c1d1337fef4c8973ba8787625a5329,plant,93,4.7,fa2a1691c37487f5cba5225056e5f21d
7c9ce7cfc1c3a93c617da7072faefe56,flower,454,3.8,2683e781b301756bb39c652412bf3410
1919c2a6a45e3a9bdef02500ce9b4674,plant,345,3.8,2416cbbcc58d0f284922c20ccf3d6abc
d97deb9b38ab51f832861baa75f8b4a0,material,75,4.2,380278b62c92fa725d3183d550da50b9
420c6bec8fed60a1606368737b7eec23,seed,1492,4.5,cdbd1d4b3b474f645f911510306b0958
0bf94045234c8b48ff8ce1f911f3e920,equirement,209,5,fcaaf9807a9589d798da67fdbe67b880
d8e7c8313695cbce5fb7b9c30f314e2d,material,278,3.6,461d561d193233e5867f83dcb1a558f8
5a588217f2d5064d275a24cf3e25c317,equirement,297,3.3,9b815c4d3be9524a889a4bdd12bf28e7
7e6b972e4a4e168fadc426c8cc5b8863,material,64,3.9,fcaaf9807a9589d798da67fdbe67b880
67256fb7285f95fb0f6f8fe151f91128,seed,125,2.4,634defc978d9b048c033e01fb8503647
82736f3309fa8a810a5fcb9757bade6a,flower,53,2.9,1193f1eba0c961043f50a4394c1408bf
c73821016f2d6ec2bb3d433343dba79e,plant,282,2.7,fa2a1691c37487f5cba5225056e5f21d
199ce49137b6793e3e57c057dec0061e,material,91,5,2683e781b301756bb39c652412bf3410
0307facd91b920d47c43ae842fab61b1,plant,114,2.9,8416e5f20415a908d7dfdfa919d31d8c
8e99eb92550ee00944e6746cb530f5de,material,38,3.5,1b3922f6c0ce3471f4050790d748dffe
5556c23f961031638bb803d07162c94d,cactus,1426,4.5,c2a93d05b44e5e913c460017824e06b9
fc2289201de9867a07f1e77d68f60e5a,material,1458,4.2,2ce7e6fbe72da112822c6775327cb282
2643920a24c57332d18d85f9d7590582,flower,83,3,634defc978d9b048c033e01fb8503647
6987089321381486a8077a443956a2f3,material,19,4.6,5fc773ab234ce4ae839d7b1ce21b0b41
ac81d383570356653562eee6c00b67cc,flower,57,3.7,9b815c4d3be9524a889a4bdd12bf28e7
9a119bc003e33c947d47e9ad99507aa0,flower,49,3.3,7b18d93d68dea28fa28b6bbb1a21c949
17e5e735ec583dfea46cab38af3c39cf,equirement,422,3.2,8c4a14bb911a79db3d9edbf867521921
3b175234f98cbf7d9713ed10db087719,equirement,180,5,842f308c7ba2fbc7ffc7d5ddff0664ad
8590638d10dcbdc051705e7eb593304e,equirement,220,3.4,fa2a1691c37487f5cba5225056e5f21d
940b92a18ae822682b2f7f02baa061b3,flower,499,3.1,e762079892b9a932ef8fe0259aa01cc2
6f189e9508223e4819a2f6d93643c344,material,47,1.1,7dbf5f155d225eaee286022f07ccd2f5
1a2ac703ab51131024be4a8fbcab9b9c,equirement,59,2,a3117f4c3fd808ca6afa166962729cf6
298fad542034b648be2445e6eca932e3,plant,399,3.5,cdbd1d4b3b474f645f911510306b0958
7d0732e6dcb5041ab257a924c7249ff9,flower,97,3.8,85b49c6f21d884436373cb7ed432e588
98ec5da3ed6f005962c8de5882bbaf8e,flower,32,5,8c4a14bb911a79db3d9edbf867521921
442cc3414edee1d99e0cf14c9d5f5468,plant,285,4.8,380278b62c92fa725d3183d550da50b9
7083fd344188d03ffcae96676bf3e4ed,equirement,246,4.9,fa5fe0baccad5a5a73bbd52c0a68a49a
bf45cdbee4ba92b0df23855c85ec3bbd,plant,21,4.7,380278b62c92fa725d3183d550da50b9
a9486a2fc2b20838189a2bb504495b4b,cactus,101,3.7,47ac7b3c7668417253278598beabe76d
795c32b1124dc056dfc5abac037a49ff,equirement,219,2.9,7ebcfb7f0e18b57a4c3a582d68478a58
f99f5dbc232a93b754099a5c0bf280bd,equirement,76,2.2,5fc773ab234ce4ae839d7b1ce21b0b41
323cda39fde3a0b340c84ac71d7abb0a,material,1556,1.7,be4d9731e59c30aed72c5b1328f1398c
5627c3db97d65a7fb150d5ffcd0c5214,flower,98,5,13d20c8b12cbffa48084529b2bff185f
9cac66f04ccb931022b25555319aef7a,cactus,50,3.8,634defc978d9b048c033e01fb8503647
d320df292390ed0e576c995210171074,cactus,39,2.3,2683e781b301756bb39c652412bf3410
c664bde53561253342ed7d8ce5e80b4b,material,48,3.5,634defc978d9b048c033e01fb8503647
17d0d4e2d8e142804a0281d6fb8fee67,cactus,117,4.5,8622e7692ec8c955f3a52e896c2f9d92
632341d16f4b5a8c1b4d4ead90fa78f1,plant,1019,3.3,47ac7b3c7668417253278598beabe76d
767198c1087e44c74965ed08c2781084,cactus,99,4.1,697692f3728254ab0c2a21948a77158c
95ceb242e94039da95a1ff23a1e510ae,flower,93,2.6,cdbd1d4b3b474f645f911510306b0958
d7904d62d505dcd6bd3d06ec8bcdaf1b,equirement,90,4.4,be4d9731e59c30aed72c5b1328f1398c
1d6f3fd70c9d716cd24637b5cad18187,equirement,473,3.4,c2a93d05b44e5e913c460017824e06b9
6b3a1bd5d9e3b2d35368bcd3bf082670,flower,231,4,f0952bec575fb48cbcfe5380b7987a2e
80f491e291c2cf9f7b59762bed0580ce,flower,171,3.5,067e680220c54fc00abcd30d95d17766
f522a17c0db41171e9f7018c18a057e6,plant,84,2.6,d57a7fdecc9660e260d4b1443cc7d7bd
359c92d429f641e23cc6e07d605ec408,equirement,464,4.1,c2a93d05b44e5e913c460017824e06b9
0fac9f1835775c24e7b6e41c34a17905,flower,70,4.3,6048f07544a2017ba7d940dcc5a750e4
538e524c6f6262f67748c2a17140a9f3,plant,202,4.9,1c43fdc90a7790dc5dcc61fb1e5ca9c6
0aa910fe57ac47d436f485902b4c197b,plant,943,4.3,2aae3b079b25fe05c99fa8314a502a47
9d8960e8dac8e970107eadec16c87c36,material,482,4.9,2ce7e6fbe72da112822c6775327cb282
54b7ffa707022e95a46dbf0ca8079fa7,flower,317,4.9,697692f3728254ab0c2a21948a77158c
64ede1056aacf5a7da8959332d84f5b6,equirement,290,4.6,380278b62c92fa725d3183d550da50b9
07c7095d95234674564592062615254d,plant,350,4.7,5fc773ab234ce4ae839d7b1ce21b0b41
1c8436dcbfc7a137f6187167ffafeb96,plant,121,3.7,7b18d93d68dea28fa28b6bbb1a21c949
c4010ac63dfd3bc5681ec351d218d615,flower,50,4.3,47ac7b3c7668417253278598beabe76d
80714038c7dc3e78eab936c1be1bcc77,equirement,139,3.6,8c4a14bb911a79db3d9edbf867521921
61f57b85fe2cf25588d936408b119381,flower,151,2.6,a05502e3a74cc4e09a45ac4bfd94c0c3
44f6c3fefc7965ab3d37fe35681602be,flower,185,4.8,fa5fe0baccad5a5a73bbd52c0a68a49a
41d0a30da568d20ee465c9477afc5882,material,43,4.4,380278b62c92fa725d3183d550da50b9
a6b293e6044bca91e6119f819d468c49,flower,54,3.8,8416e5f20415a908d7dfdfa919d31d8c
c0ef1809164e1887d9902c2be1e46bf4,cactus,62,4.5,7ebcfb7f0e18b57a4c3a582d68478a58
4f060f7d0151c80a55391e34903384a8,plant,115,5,1c43fdc90a7790dc5dcc61fb1e5ca9c6
b2cc6f15eba27e9f0ff39ebe27bf1ea2,plant,18,3.9,8416e5f20415a908d7dfdfa919d31d8c
9fa169ac398cabb2980d332b51d24b8b,plant,146,4.5,41bdc5474531d02eca720e6b8bdc7f3d
2bb76a1e84f2d25a8544d20dad9c998a,cactus,1136,4.7,6048f07544a2017ba7d940dcc5a750e4
3bc5d099dc0aa5695450e6c6433748c6,cactus,167,2.9,4e03969e7219c07a1630c61384be500c
11badc0c933a6e56eea6eb48d85bd895,plant,88,4.6,067e680220c54fc00abcd30d95d17766
a40e73efdb81c398433e93115917a5a4,seed,479,3.8,842f308c7ba2fbc7ffc7d5ddff0664ad
dd74a1b211b765c71b08caeb66298bb3,plant,182,4.6,4e03969e7219c07a1630c61384be500c
a45c920541c1e23cc0d6aff61100c78a,flower,39,3.8,842f308c7ba2fbc7ffc7d5ddff0664ad
62437f24c23223c099118a783a1624a2,equirement,352,3.8,a8d38c4f61b0b579826404fe1b36d411
a300a42a19200b4ae9f0e3d24a5eab56,material,65,1.9,f2bf20b61eab265a3be68e29230528ba
1fc90f1e12bd0c676ead6cf2e5e41281,equirement,208,4.3,1a0a74cdb90e69d59e839a91e7210ac5
46148a2e25929a3391513b0faa48503f,plant,67,4.7,310b33618ca3c5ea635da6efc5ad81e6
a1365ab046b9d52572803a649a5a1fcc,flower,56,4.6,1a407088e608e0bb11209f5a9ab2df26
94d412071235c74b984fdbba4038903f,flower,86,2.9,067e680220c54fc00abcd30d95d17766
163b95c557a8ed88a35170f76bf94708,plant,760,4.7,7b18d93d68dea28fa28b6bbb1a21c949
80b4ce7d50969e3d407566a480c5019b,flower,35,4.8,0a9d6068b08f744fc3ac9702da1788d7
9d02a0c76aed660c147d800ee1b9f295,plant,29,3.9,fd1c6916ad0c0510152808a4178fc2b2
7853758c66ab0a9b3aee4c1873037381,cactus,99,3.8,85b49c6f21d884436373cb7ed432e588
22cff9dd06a55af75607b5d21ced57aa,plant,133,4.6,a05502e3a74cc4e09a45ac4bfd94c0c3
413073367a0937c9a1b264ef16a126ca,plant,182,4.7,a05502e3a74cc4e09a45ac4bfd94c0c3
2cf84b7846f5692164d0e5e33d972e45,equirement,35,4.8,a8d38c4f61b0b579826404fe1b36d411
5d30599a1f68c034bad6dabb908cf557,plant,630,3.9,8622e7692ec8c955f3a52e896c2f9d92
3f2aca337d241e3ecab562ea1a159212,plant,45,4.9,842f308c7ba2fbc7ffc7d5ddff0664ad
b23b6f4005d6dd312d1ac8f85f2764d0,material,32,4.1,bd0c6804d714403061fd28d76921c166
91aae863370af59d41d06440d031acca,material,132,4.7,380278b62c92fa725d3183d550da50b9
fd66c9f0a5cc543f1de707988289b8b4,equirement,134,4.2,6534d225c5976c1e43911caa68ca80c1
6f42cbf426fffab2eb1385f3cb45c196,cactus,1186,4.7,bd0c6804d714403061fd28d76921c166
6bdf3dda408f28d88af489dfd908c07f,cactus,81,2.8,8416e5f20415a908d7dfdfa919d31d8c
aa72fea59686bc8ba95f4e6190d4ad01,flower,104,3.8,cdbd1d4b3b474f645f911510306b0958
b727fa3697dc0646feb399ae8092afb6,cactus,62,3.7,a05502e3a74cc4e09a45ac4bfd94c0c3
b6add5da54f8946b0a73a000e5570a14,plant,64,4.4,697692f3728254ab0c2a21948a77158c
2f54481f4760a135600cdfcc6a750667,plant,79,2.6,d57a7fdecc9660e260d4b1443cc7d7bd
89e9bdcf7cc4abd42cb5b96bb4001694,plant,162,4.9,6048f07544a2017ba7d940dcc5a750e4
9cae36f85da5a6fa8fb3f889491b171d,plant,471,4.7,4e03969e7219c07a1630c61384be500c
135cbc7c00815ca4de3485c8d374148a,material,84,4.9,d57a7fdecc9660e260d4b1443cc7d7bd
1eb9714aa817b0c2f4032c052addfc3e,material,119,2.5,2aae3b079b25fe05c99fa8314a502a47
92187ec5993d99ccf505a0c53df5c639,flower,1789,3.4,6048f07544a2017ba7d940dcc5a750e4
d3ed8116269e7d0a54faa5b65867f88e,plant,75,3.7,0a9d6068b08f744fc3ac9702da1788d7
bb5d884a734e308ed65d1339eb6c5893,plant,181,4.6,842f308c7ba2fbc7ffc7d5ddff0664ad
de73e4fdffa63ca7bfdc3fa8899e1301,flower,80,4.1,be4d9731e59c30aed72c5b1328f1398c
a15d42db639382cc28f5ef7285553940,plant,285,4.5,fcaaf9807a9589d798da67fdbe67b880
626254c85eb2318fcbc121f07e4d3bb4,flower,244,4,a05502e3a74cc4e09a45ac4bfd94c0c3
576b88e38d636e53d4c3a406ab60fc00,material,25,4.7,6534d225c5976c1e43911caa68ca80c1
6c5146d1dc5f6fb8409733916e687159,plant,404,4.5,be4d9731e59c30aed72c5b1328f1398c
f53e26cc0a24e3b7f18a090ec2311e3e,seed,178,4.5,380278b62c92fa725d3183d550da50b9
389e4a6344475e7b7c6cb127fb337ba8,material,92,3.3,067e680220c54fc00abcd30d95d17766
eee9692ea3a7beb142ef3bbc47aa6818,flower,426,3.1,47ac7b3c7668417253278598beabe76d
d3495774fbf722570f7a3dcfe0950b2e,plant,88,4.8,a61cc3a3d5455af99e56c09f4f896b52
b6d3187605a6e66adbc0ef0b5e5d4c83,cactus,419,5,a61cc3a3d5455af99e56c09f4f896b52
3111d30a8eeac9b774388b08a5011ac6,cactus,97,4.3,8416e5f20415a908d7dfdfa919d31d8c
6654c7eb9f28754a3d5ace65a7ab10e5,equirement,193,3.6,2aae3b079b25fe05c99fa8314a502a47
b3a5b521a964c6d68eff825b52c053cc,plant,21,4.8,8622e7692ec8c955f3a52e896c2f9d92
a7cdb881b8ef5317d7962ef6d1eb1360,equirement,173,3.6,7ebcfb7f0e18b57a4c3a582d68478a58
0e630ab20b51e2dd370855a1b79c7ecd,plant,1854,4,8c4a14bb911a79db3d9edbf867521921
38956ea592f35c2499e635a36c86e344,plant,1262,4.6,2ce7e6fbe72da112822c6775327cb282
0b6ea218516f2e43e6a6fcab17b01d9f,plant,1139,2.9,f2bf20b61eab265a3be68e29230528ba
c8f9b4b0b75051528d9a5d3f73ce0816,seed,1333,3.2,6534d225c5976c1e43911caa68ca80c1
43cc0bb51f9cbbd9c6d23b7e44a492d9,flower,73,4.6,bd0c6804d714403061fd28d76921c166
32d9b0bdae90ef510c20cc72c83ee594,material,99,4.9,41bdc5474531d02eca720e6b8bdc7f3d
f1718d5a9dc6b9f7269e781ecbae5910,plant,44,4.2,f0952bec575fb48cbcfe5380b7987a2e
2945544bc4a9b7ed623e6ef9d3f07a87,equirement,133,4.8,067e680220c54fc00abcd30d95d17766
98d6d89ccf6244b3417bbe2cb41b8c56,plant,213,4.3,bd0c6804d714403061fd28d76921c166
8cca75f23483ca0584eb2a54746345e7,cactus,163,3.6,7ebcfb7f0e18b57a4c3a582d68478a58
7e7a1b8ec64da2cd70a39fa2a85f2506,flower,95,4.5,bb812449a7e9558d6ac237774711bba9
dce6d3130d048f138e6be14ca3d9d869,plant,1863,2,2aae3b079b25fe05c99fa8314a502a47
c73769dc4152d83c7850d0b4074f7214,cactus,30,4.6,a05502e3a74cc4e09a45ac4bfd94c0c3
a322572161008e7e24ce241359d0225a,material,69,3.3,fd1c6916ad0c0510152808a4178fc2b2
1b2647615f96db1f09dfd1a156bbebc6,seed,413,2.8,2683e781b301756bb39c652412bf3410
3a45555341dead49800554fb323722d3,material,937,3.9,a05502e3a74cc4e09a45ac4bfd94c0c3
b1538f4265986fc8da6a270e97e4a183,flower,68,3.3,697692f3728254ab0c2a21948a77158c
4b7e7eb7de885c00d027a58e9d331e20,plant,208,2,fd1c6916ad0c0510152808a4178fc2b2
85739a20bceec710ef819dea4a43724a,seed,174,4,a61cc3a3d5455af99e56c09f4f896b52
60f129a64b6a7f4eaef41c9d1a160fb7,seed,126,3.3,842f308c7ba2fbc7ffc7d5ddff0664ad
85fc03a77215f9e32f845785197aa232,cactus,379,4.1,2ce7e6fbe72da112822c6775327cb282
00af4a086a473d1cab543fa2a1728f34,plant,217,3.9,f2bf20b61eab265a3be68e29230528ba
804ce598669d9008581d37612c822f36,seed,398,4.1,1193f1eba0c961043f50a4394c1408bf
8b25a1ffa9dcbefacfdd0810628d5fb3,plant,69,4.7,bd0c6804d714403061fd28d76921c166
42093d1e950d706ad4df7dff6085e6ff,flower,165,4.9,7ebcfb7f0e18b57a4c3a582d68478a58
639f6710f84312e0c047075bd8bf7773,plant,1459,4.3,697692f3728254ab0c2a21948a77158c
1a432b00c6cd8390f33f9f1e948b349b,cactus,385,4.9,8622e7692ec8c955f3a52e896c2f9d92
b8500dbd4e60ff9cb4f3a79ae3842357,plant,55,3,13d20c8b12cbffa48084529b2bff185f
ace948eeeda05bc0381b30ee57b8b777,cactus,61,4.5,2683e781b301756bb39c652412bf3410
0b07864c7ce1a369f4f00a17a3d586df,material,398,4.5,380278b62c92fa725d3183d550da50b9
4b0fa79c9c7570082bccb2e1335478c5,flower,68,3,1a407088e608e0bb11209f5a9ab2df26
7ac38a60543c7c1922c92f6354ce0e66,flower,67,2.1,7dbf5f155d225eaee286022f07ccd2f5
6aeacd76274496da5eb4dc62017cf368,flower,38,4.3,fa5fe0baccad5a5a73bbd52c0a68a49a
e2872e7de3e087b79e6da912f95e4681,plant,351,3.6,2416cbbcc58d0f284922c20ccf3d6abc
5920bcbd6201ce7413ac7c3445fae1e0,plant,180,2.8,41bdc5474531d02eca720e6b8bdc7f3d
6503001374cfe6e6580b940bf106cf38,material,92,4.9,7ebcfb7f0e18b57a4c3a582d68478a58
c963c522f2da0e681c40871b189a3e97,seed,64,4.8,1a407088e608e0bb11209f5a9ab2df26
a4b4092115da947f4c52e9436b66e6c4,flower,53,5,f4452eff1beda573eb99b671ca74fe68
1522d717f1c37ec94f748281fde61eb1,flower,71,4.3,fa2a1691c37487f5cba5225056e5f21d
3b0df0792db40a8e203ce6e4e782bd70,seed,42,4.8,4e03969e7219c07a1630c61384be500c
ecff3fb046b0bdf939f51a683227025e,flower,233,3.9,fd1c6916ad0c0510152808a4178fc2b2
eb1ce38fe676dd4e06be65cec3e2e3e6,flower,100,2.2,8c4a14bb911a79db3d9edbf867521921
db2d0bc68ba85f6c4e3abb5ea5c07229,equirement,145,1.4,bd0c6804d714403061fd28d76921c166
021d2173d1f84724912088116c598fe5,flower,170,3.5,fcaaf9807a9589d798da67fdbe67b880
a13f68d8d9af1acfc2351e59b1b3c58d,flower,90,4.7,8c4a14bb911a79db3d9edbf867521921
64566e944c64966a05992b9755a2798d,material,211,4.2,fd1c6916ad0c0510152808a4178fc2b2
76668066276a126a092121d09ef79c9c,equirement,387,1.5,c2a93d05b44e5e913c460017824e06b9
77ac60caf9ae0367e6205017a6864e04,flower,51,4,634defc978d9b048c033e01fb8503647
593623f80a198df6c8c606bbffac42ad,equirement,216,4.4,a61cc3a3d5455af99e56c09f4f896b52
95abdcd85eed5f5795a0e00fbc238923,material,90,3.5,a05502e3a74cc4e09a45ac4bfd94c0c3
64cbffe5fe7037677f741a55f91f4d85,flower,148,3.5,fa5fe0baccad5a5a73bbd52c0a68a49a
