userId,role,response
de75c952ecf97882283f7e86ad2b78dc,user,0
4651dd7ca0ca460f61a8cce9bc414bac,user,0
85b444e665ddb775a168e7d540437470,user,0
923c22d3a2f82e46074025ae1386a4c6,designer,0.5378554976546399
fc07ff064fa36c2dd5c96636406a9194,user,0
5152d6493c465592243b719508cfa828,user,0
7104b05da19d767a06adad0a3627bfa9,user,0
6d16a3173a470fd914769e4195270eeb,user,0
7bf9efb8bd6e35223365ff53be59f174,user,0
e7fb99b07f892e94adfd288cf151ba6c,designer,0.6432068111048638
f0952bec575fb48cbcfe5380b7987a2e,supplier,0.9536596827279591
86c1992ea130a492fb9f44a2c17f841d,user,0
306a7cb641b2bd5185de00a0b38ef89c,user,0
85b9725d967998552d878d47a42ec72c,user,0
87da287678a6e2b804b4e84120ba5b25,user,0
58c051c6a7f72b143d2eaaf2e5b1ca5c,user,0
33abd673f51156d52e4d531c6cb47cb8,user,0
d72206c385f2fe763d124b4a2a5d8490,user,0
18ee508134545a3d3d8cf7e7ccbb5f0e,user,0
a82e060dc156765f973fd88519cbc178,user,0
021469efcbf31294da0ef0b83bdd2d03,user,0
75a8f699774aa43ccf98fd7a246859d9,user,0
998095f2d401186ff4d35133a67b766d,user,0
c1908860bce2cedb5c65d3ca39c93cd9,user,0
a1a0f815295570bc8caf4772e589abf0,user,0
64dcedcf4395c4930886c4397df18b46,user,0
ce1435dc351cbcf31bae6c1a8aaf71a5,user,0
5fe7463f571dcb0df797a644aa4b6a35,user,0
7d90cdfb51916c4a434366619ec6e6a4,user,0
e49ec6759005a6289128e4daf80b456c,user,0
b7d2fc84db7ce1353ebc11af3345a192,user,0
746f1f81c68fb149ad21ba03669a84cd,user,0
16f7eab068d329887a94925be0b9abef,user,0
775c9899f306557ce06eb6c03a6c8d67,user,0
8e551f5c788343608d6b2a7d292680fd,user,0
6840faa7ebf06b189915796e897d6e94,user,0
687eb2abcb141326c3f708c637692610,user,0
e160c088f44e83a8145e89e4c0fc51c9,user,0
4e145121fdb80ac81e7a0e2ccef81325,user,0
644f4ad144bc410206f1a7ac71510c4c,user,0
a32960883e993a643305c22e570a45f8,user,0
289bc2718a39d0a39a9f9334455182b1,user,0
4ab84b55af9a04e8f44453171880d1ea,user,0
6110a1d93670522d5f0b53f6133c2f50,user,0
7edeb47247d1bc45dc6efcec19570441,user,0
de795e408bb124e04c1d635948c26a4a,user,0
ca673564f089399f191b3a24597c51c3,user,0
d484eb35b29d2b876a08fafeed97b51e,user,0
9c4b76b0d4507d10fa601c400e7bde60,user,0
32f722f30602ee0718d565acd9c4f138,user,0
c90babc4bff16e61b1a3a1557682d1cf,user,0
692aa467559372e8400012ecc5887c6e,user,0
c16f29c6efed2b09f357f720a1278aad,user,0
6c80308f513817bfbf168094eb04e6eb,user,0
b82453f81687d40186f81a70457db618,user,0
7259cbdb9dfcc76a8b983dafca01ca8a,user,0
95506774e2cef4235b97e9d385b0b99f,user,0
e138929813114abf8e43485bee4e60d3,user,0
8d9ffbea45673f3af207b127bdf628cd,user,0
eac92fa0ca89db477e7bb76a3993adb3,user,0
79830ad815f6d5cb2ee1c3a6d93bf980,user,0
54936de17018608f91ee2e69ef6353c7,user,0
b7361bfcdc9df8e63a925ea10de25ed0,user,0
268c8aa657c0ae22f367e686e84afe64,user,0
bd0c6804d714403061fd28d76921c166,supplier,0.5259734996835328
1b382d359bbc3e1fb17fd3e8fb1ef83f,user,0
ff168c8d6697b7fb5f21065e03038fa1,user,0
1d334eeecc48f72ea6888e208537cdc4,user,0
cba70fe7dfddecc447ba21d0f55b54f6,user,0
de83de467bacbe543f386162320f0acb,user,0
2cea8ced05f32e06b8c671a0f489261c,user,0
bb54a747e6d4532aaf285379c78a7888,user,0
b0eb8a2bec6d90431497824589a488be,user,0
7e63f6868ef609d4c2669b2bc39ca648,user,0
323e46bbedfec69675a6c4423e0cb3bb,user,0
2aa26cfaddd39eb53e7b9b96095eec6c,user,0
e0646c6a42e0c665a3d68d368511d6ae,designer,0.7333991525626936
57c585c44e8107a966074bfe8c0662eb,user,0
48ef37643206599cb1263badbbdc8754,user,0
e7fdce980d6cf9cacd7b8544047e0dad,user,0
a8e5627da112c53b2363d677d991d459,user,0
49b0828029ff364adb1a075283253370,user,0
b31926813bce85e16464371802ecf634,user,0
d5c731e5a5d964564bf3a2c268a1f799,user,0
7c6f7a106075ff0d6e51458d775c7fc1,user,0
aa2dffa1502fc5d6f2be54a8e238f62f,user,0
a315b3384f808b7f0f17654da0200785,user,0
1902318083abee61eb43e1b1b67385f3,user,0
894ed8e47dfadd005be0920759d67440,user,0
949c549737f2a01f0871ad2a216b3460,user,0
1f17045c341865c079535a83d2b73214,user,0
562d0ad85357ba3692d15f6c299e8e4d,user,0
df023ff61c94857937ffa1416291501d,user,0
99f140e7c40cdc7517faada751bd3f7d,user,0
f8b9b64dafb95351ad08c7bfa3b179f5,user,0
463b2fbbb0d664954d49b7ccd0a45888,user,0
2bdccf84dd96a8cc8ffb3d61275862fe,user,0
192695e143a8ff491bbbf60836f36eff,user,0
40002895a8c213e744696fce808eff6e,user,0
a17fdcd05db8e87d5bec5adc6aebedbd,user,0
537cfa6d4418bd87b8ca141bdcf01714,user,0
acd14d0b6d3bdf9fb8c0885ac646bd11,user,0
6ffe9e1b77b0339566e5b8b2f41eeb42,user,0
47ac7b3c7668417253278598beabe76d,supplier,0.4438597017426737
bab5675b7cff4bd1c2d4aca874a63cf9,user,0
8aabdaf9296e6a019485c691760df48d,user,0
db9f434d2a8092dfea6cfb09e9d17375,designer,0.7319612123107679
9432e2e59584589508bb34442b660922,user,0
7ee32e31c32019d58c77325b190b9bbb,user,0
15658d06888546b1e738e62edb01de4a,user,0
3317bac7f4ed876b84581e16a39318ce,user,0
2a9f8f9b9aa9fe500f025cf0b7300138,designer,0.6155911476283976
932a97b8ed4edb74ba136ab5faf5ed91,designer,0.8475201938598593
c51068b2419c5f4f00267c56c3b69548,user,0
4aefb2c2ca7e1ebd1a6b22ba089dea4c,user,0
7e228f513e92f5f5e5339d2714018400,user,0
5f779a86d3ba43460af76a4ed8834a7e,user,0
edc9d806a3ecaa3ffaa2f32583a558cc,user,0
9941c3ed4d93e31b09b719ab121ce837,designer,0.8264688132180099
cea22400722782be334df904b4c78631,user,0
9821ab525196fe47151ab746e3bbf9ba,user,0
0c0c8028399155fbf773ec2bbe425a57,user,0
4532e1e6f4106c12e1f24087ad52e50d,user,0
55b2df3af494e1a942253db07a541ef0,user,0
3f96e143ee8118b9ca47a18aff6111e4,user,0
967bfc619038c4c858b2360ce38690de,user,0
882f4e10a8a20b7660286af5244083b5,user,0
cd190cb4a77e2c9e52b03db9c092d291,user,0
dd395788a20e8c492637fff0e9812ce4,user,0
9ef88ed1f06e8652662bfe3363cdebb5,user,0
0227ba5c1f9e571205f6e6bd4facbbd3,user,0
505d7835529a547642ae802bd7a188e6,user,0
636feadc6f59298325bfd58ee1598197,user,0
1c4d7d3ab5a1c8ad46c54b2e039e70c0,user,0
237cc00528128d48ebffdec9295c9359,user,0
e6e12814d49125a9bea3b3588f3d83d8,user,0
db032ed2e8369f0f9ad22d5602b6e093,user,0
6534d225c5976c1e43911caa68ca80c1,supplier,0.7435981851663812
9983c34fcd9b30c582b2d66b0b68127c,user,0
81f839206f43a70703048c335f270ef9,user,0
d9c1e99d5bbad77acc38bf9b53c9e69f,user,0
76e11557503892191c337d34213f93f1,user,0
62fee4a1a57864df0f71d21bd91f8377,designer,0.9099385356682389
f7dd79abf2bc9fe6f670a067a52d4b90,user,0
0bcda329fa9b55180fa72dc8628d4b31,user,0
f93d24d1eb15f0bc38cd3539c192637f,designer,0.7190388804720363
e4d0a386306d3499496953b76e0e752c,user,0
2f7031e2414338358d901feac563ca1a,user,0
c9ce9eef6b326f5e54a8cd7e5b95e999,user,0
d2d35b8c10376ea87deeac53e0be3a9e,user,0
2aae3b079b25fe05c99fa8314a502a47,supplier,0.7750329063397724
dc945405112080410ae10852e9479692,user,0
101317ca75dd62f8c1d329a1fdf6329f,user,0
60a3c235728f8793aaf01318654663ef,user,0
1023a180236a13464b1157868f2c750a,user,0
9b39d919b02c621e8fde1d6afdae89b4,user,0
c53bf070703277290f6be2568d3e66ed,user,0
b880bde4fb230a0c2997da8ca259647c,user,0
913e1f9fabce87550bdc1978336e040d,user,0
e85b47cce7f8faf17a12b0cb8448df03,user,0
07d66a9fb4d81174cbb4b5ba949e02a9,user,0
7e94deb2eb50d8d87342f53424474f40,user,0
74ff93f6dfaa7a0f7303e03bdd9a0940,user,0
2624a1ded12fc82ab50f2ca9c408e410,user,0
54944f346ff0be267fcafe157ee531ee,user,0
a852c405682f7ede83e7f29cf40c8c5b,user,0
78ec2cb79da506433ecd4a672a0994d3,designer,0.6094315920065154
8b34ac88454c6759c8513ee0bbf1136a,user,0
1d859ba883b09daec98a5b7fefadf1b8,user,0
da8a54895a2b73295e7f8bcd7f176e71,user,0
e97d86473bd0e77874955d23ce463e08,user,0
5e68600d02df09a369e04fd65f7928da,user,0
0225c937628a70aeb50c2cf1f958cc2c,user,0
766b6740f6f1f00a17c1e54026c42bf5,user,0
9360e976c39b08b770b45661a1fa24b3,user,0
d3d29270299e70c159900a9638622a2f,user,0
998e6eb96ee23fc8378aaac28d86d7b8,user,0
80042d0e57afce6f5a4907a4676e0259,user,0
a46bc28973b078e60d8965e80c055f78,user,0
2b5700800f0a514615a69b1658b660ed,user,0
b3a73e448ad4f53b959dca0b664e15fd,user,0
32758f15e07dce9ac9c7fbe3010b2251,user,0
12ff5064fbbf1a0ec91fff9f24c80665,user,0
e9ee358b20f51a2b814b07bc78e65000,user,0
f76586550f6e04b5098849d3f6f036c9,user,0
7fa96412677bd6863b2114ee8db80948,user,0
405bd5d18f6cbb64040e6b273f1caeee,user,0
9e44513a6fffa4dfc4fdb3f9fc9cf367,user,0
11e22400f0e80a402d5d96916b8a7e90,user,0
c2a93d05b44e5e913c460017824e06b9,supplier,0.6991865947533505
32509c0a578f01c5fd7e56d32ae03b5f,user,0
0b01ae58266ca52762f402e3fd94b4aa,user,0
2a6fa97c5dace6b2025f40ec97193d17,user,0
034ac4c39f375e3228af26611c4b20c5,user,0
edd09ad42f1e54e891f637062e0a7ff6,user,0
f27f1e39fe18ad95019da716ca173c41,user,0
5a8d49b7e2b56524e06ad29d602db94b,user,0
c1428400c932098abfea444127d20684,user,0
1d85194e5897006e564be4b759429ab1,user,0
cbffa47427537d9844ddf13de3523efa,designer,0.6933109115437034
2e1bf4bc104b2e3195801280bf20390f,user,0
d81230b1453beb78159d7afb41efbc78,user,0
d3a304daed631230a6762e42c49f21ea,user,0
bc11fc41c1109822c78d7d5b1abaa14d,user,0
0a05de32b8a09f9e2268448b6fed7e60,user,0
8212932e2d9670ca7567ec50d55ccf4d,user,0
b0fdcfb6caa5a8af8f9a0339267a63e3,user,0
b1a818f9fb3f48110a4094c48545d651,user,0
0e319c8991caa601646ebd26cd8e2a25,designer,0.4705124936186084
dd6326abd633f62f1be694828629a909,user,0
4621f0b58989e5ccd77ed000f18c35ae,user,0
e07cca09f34b17820b0e46597fa8013f,user,0
59e9ae96acea67e284466c28333fce5f,user,0
cda51ac985cc1779f9169117962616fa,user,0
f80afcfebac8d8d5a9e90f6ed04d5207,user,0
e483f855d56c36c214d69d99c426b647,user,0
a42ebb4542bb9b3c707d1171a8faa082,user,0
2d96393a0cf73310561c5595814230cf,user,0
1dde077aa8b0623f1752deb98698e164,user,0
878c0da11dfa6782a5d189052a432f7f,user,0
89d551cf9cb8e75ebc3d39b3fedd808d,user,0
061e7bd0f9948e2c075cfceb72570a57,user,0
427c7c494951efae8f203217de35e09e,user,0
2b4edc0c032effe5ac8a866d72f7e928,user,0
391b1fa0d4db3927ffcc44005cb56dc6,user,0
9d08a8bfc1e65bab5c61649cf12c46be,user,0
0a9d6068b08f744fc3ac9702da1788d7,supplier,0.9365588747445752
01d9686bef32349db5f6393d8b461b5a,user,0
6c4371fdd724960483b3d9eca8876657,user,0
7724e861af9e0f43e3d8952dfb518bdd,user,0
5a96a67d9b082b2a7f7d382c7c5234f7,user,0
8496198ecdc6c165e59f974614158521,user,0
35c132260de65203da68d0cf63c3262d,user,0
1a0a74cdb90e69d59e839a91e7210ac5,supplier,0.5189260135774018
8297c46b4eb89dbeb53e9cda6474d786,user,0
16e4675f8e6f9dc60bab0234c0aaabfb,user,0
25699863787d7d9471cf9066f3a30f32,designer,0.8026681158419817
b14d687dc5601179fe32df6f915aa5a7,user,0
62149e4cd4287a7210113c987b7f3427,user,0
461d561d193233e5867f83dcb1a558f8,supplier,0.7569235220612806
14bec782f33aa04e86d4851a54ab84dc,user,0
f38e5365898a9f16a9aecd620cc2bb6a,user,0
c9d7ad70f75fd46c6ba74b219be2b07a,user,0
f3c34d3dc4594c19751a4446edfba39a,user,0
7b8821cd59aea0a63c3676b7a9f6c060,user,0
ccfc7798951e7528141cc89d55f97870,user,0
d516bec2920451947ebb1a3a7dc5e9a9,user,0
b3ce2fee56d5c45b0b2c3ba777d2e493,user,0
c94f801e003d60225a89626eae87cd6a,user,0
1aa58fb04784f18c778d82bb72e2d304,user,0
421c504a1b86e94153166fef625ad873,user,0
04ac5321ac017103f57362bbedd9bbe0,user,0
62b560ae303e4d35278531d8b3207b89,user,0
f63e88f3d6d03b7af44cdd49b2993c0a,user,0
0c0e0ba62974f4b7be2100347b3e8961,user,0
9c4e91640c907c87f464306531924bbc,user,0
f2a0090e52a3804a4851b3cfa803c4a0,user,0
dd28e906338f041304ead6f2b3176ead,user,0
5eca76ead2abf0167ab409b8f3e6ba70,user,0
df0bb46defd0143de2257aacc5d566db,user,0
42eab4112294c154f8a79d858f877622,user,0
f10f228d41e01804888e2938d0b1a2be,user,0
1f617f342a775449940c8f9d858fceff,user,0
b40ff2782c91522ecf0c7920d4dfe67a,user,0
19526cb2816cdc9a6669ac723386ca78,user,0
9ed3737b6828a67b0fac4a046163d3d6,user,0
24082c45bd1929eb1c3f006ebec6f40a,user,0
575ca92717f9f15c6b2a73178b1500d1,user,0
4709b68bd89d18ded61c181fa9ecc334,user,0
5c0b9faf9badb12e3f508df720ef8efa,user,0
093726da89e09ac9d9f68d6e506f5632,user,0
edccdf5c44eb23131aeaee55895fffb5,user,0
896338b646ca838f78b92bfd054411d5,user,0
b789cad6506b6ea4c3e68d63522339de,user,0
85b49c6f21d884436373cb7ed432e588,supplier,0.7299438330808564
ef950b49e1e507347c8d4fb4a44d0ffa,user,0
a8bbe63202a5e4d0248c7b2f943e141d,user,0
7942567534d90d0fab529ace4a597063,user,0
a0f008926b01e0210f58eb339281b7f9,user,0
b1eb1162d85d38ff5761eedf25c0fa70,user,0
ffe0fb643607bdee8306a851c27f5e8f,designer,0.7083224025323068
8622e7692ec8c955f3a52e896c2f9d92,supplier,0.5757242274186926
882ba74fba25fcada956a7b4ac227f90,user,0
e3aceeca46b291bd1bd79e101b0e509b,user,0
5cb96e2e4bb73181ed465f02b0f2fab4,user,0
0cf1c63d578faa93d2b7a91afbc27124,user,0
9384c3caa474f7edae0ebe6d157160f8,user,0
47074d2433dcba5bb389beac1b164de9,user,0
6f8b9af14c2a84575b108c206a482670,user,0
96c5a7211bb74c8d3ce8122cf9ef1c4d,user,0
e889bf0a7bae9cd3cf88345037a5574b,user,0
76c35e4d20c166bf44bf055f5aaa3280,user,0
d1c7867044907098d3890614a6af6a40,user,0
1193f1eba0c961043f50a4394c1408bf,supplier,0.5052713307398137
cd59473f75f4d2b71c307a4d5dac60f5,user,0
9a5420c289a3e55532dca3aba6b77f88,user,0
5e9b4eb3a54fe4a187428e934aaba1dd,user,0
f5a1a2c74e95b4b27fbbef8e317c3263,user,0
3cabc6ee079c430efaeedec2ffdac116,user,0
ef8fdbde9af3223a0306ca84289d60b5,user,0
1ed730432bd218f899a3b7e40ca25b92,user,0
460cc08ff1027e1e92e9c706ad6ee385,user,0
7fe9261453b8341b232ca3bb0f3bf61e,user,0
8e8e0cdd8db89cf5ecc755196f56f744,user,0
900872c387a82f75f8b6efe00f5276cc,user,0
958b68d665cafb3ff33799c7e7369037,user,0
6a585fa0db947fa06f2c1b2bd129929c,designer,0.5769503059678747
7b7f73a9046e11a114b2c9db8f729784,user,0
5729dcc1afaa745b3f08895ee7a7d801,designer,0.6505488926170313
6adedc162c157c2aa146accbb4c2f8ee,user,0
199ebb141fb01d3a06eca7de0257d8c7,user,0
943a15da0f7529eed772e7331a31e34d,user,0
a762afde60d6094b197b0cf1b294711f,user,0
cf1190f18d3d3ddcd9ac5317de345490,designer,0.9130235534435985
841af8616f40a38cbdbc8502376eb272,user,0
c33d8f7b0b01a75945246ad8a3d4608c,user,0
86a3afe07933e407b286b477e3bcd31a,user,0
9eb6256b18f4086bb6e8c58794c9c09b,user,0
8fb915176106f8162437bc2d98e4f36e,user,0
41bdc5474531d02eca720e6b8bdc7f3d,supplier,0.5701895471259141
e9d9dcab9fae4436008ca45bc2e67ca8,user,0
89aec04e81e7cf60c89face48f936897,user,0
8b5e8a3628ea46d70c50203d773503c6,user,0
316e8d7a8064620a7819ff93cf984352,user,0
fa2a1691c37487f5cba5225056e5f21d,supplier,0.6501753187114807
bcf193f964afe4b6cb915362037d25a1,user,0
90c999f4a7050e5ea924ca047d4d9396,user,0
90bb32af9faa68f3c87441c029664426,user,0
859582b7a49eb4a3df3dd171362fe74b,user,0
d6b34c1746d96a2f25d04acc91eaf7d7,designer,0.9907464505731289
bb812449a7e9558d6ac237774711bba9,supplier,0.7270763738588153
1b707272f914e9bfc969b1fe6975623f,user,0
1c2c8792a23c1ceae65af11713b263ed,user,0
e8015b0639e1ec7769f287873ea8f4a7,user,0
267a45494b75f94f614695461ae3621d,user,0
7946c05166431b284201ee66ae62b88c,user,0
b4970eaef61c11005fbf49075b295fc6,user,0
f5ce199e53945a9f7f57291c16131096,user,0
57606cdccdd1f2c76aaaaf242193ce68,user,0
19f5944d236288ab69d841fdb2cb0cfb,user,0
a84f95509bdabb1720555ee992fc9353,user,0
42249b6ab2df91609945b13eb343d358,user,0
fe7f765f438319bd4840b77c520845bc,user,0
c72f752af5205585382f437591d693ee,user,0
8a872dd4430d5a36967507d7138edf3a,user,0
8caebf4c976c196cbb11615b290c0421,designer,0.9444661575162854
bc2982d121d33554b260a199a12e36eb,user,0
b9680fbb6a529d10b3969ecf7cadc425,user,0
78e121ac5d6df9e61297bcf71948c771,user,0
7ebcfb7f0e18b57a4c3a582d68478a58,supplier,0.6850409716201001
004a13dbaa8c5f1e00a3a39cfa76fc61,user,0
29ca9ad3aae83140a79ebab90464d2e2,user,0
5f2d04efa27dcb484cae2cadab83a7c8,user,0
3003f0c57d854e5f05736c2716688b6d,user,0
02acc1ce41829cf4165768db70ee9c64,user,0
99750eab8b5d26433d9065f0f409190c,user,0
8b132af40d3f1ebaa9f6d22fe6db1c7a,user,0
2faf6f9fb2c05ff97ac1383db1bc77eb,user,0
e7c9fd399ae16aad79554d4330fd3f52,user,0
b47bfa6495aa1507048fef6b60208c11,user,0
795902e6f04facf70bb00e9ee95b4759,user,0
e0f37afcb6d087987b70a5f349bdc34b,user,0
2416cbbcc58d0f284922c20ccf3d6abc,supplier,0.7788490827965381
a3a3d285f07e67dad6c9c5a9197ffeb9,user,0
00c61a7f05192ae9642978e5ef43e19d,user,0
3235b73a4fed2d5e5c130daa29562702,user,0
fa920bc29a844fffd01fbf3053c6e735,user,0
7e7f962f967a281ab23ca31d8efbe365,user,0
54440cce0c080714857cfade5e1251f6,designer,0.927349767041332
4c286d78effe62d6e5017adc7632a149,user,0
4561377c55600a9b9f8396b5c94b4fbf,user,0
8a75800d2acaab6049dea6909637865d,user,0
675690365d7050a989d4c2acdf20b7cb,user,0
95af6c7eb74287b15dde701b5dd25856,user,0
a61cc3a3d5455af99e56c09f4f896b52,supplier,0.6691878885803688
1fda209f1373ea6b14d6505aff91d486,user,0
2278726392d19109f5101ee68f887550,user,0
efce711c9c89521e0c7c8a9a92996b99,user,0
73a757fb9c7d8afe84c19afafd94861e,user,0
014e43cf3ec5be8a42e33d077823d955,user,0
34715e2c18d1996edd5678ee1b028f48,user,0
dee9c670be075d6a054e72ae6de330cb,user,0
988494ff5fa450a0a1cbe25a688b881b,user,0
5fc773ab234ce4ae839d7b1ce21b0b41,supplier,0.7284543268388969
d950ac721c8a581e4a8013c4d77ef4bb,designer,0.8356287109617828
e66a329e43389c2b40cef65f2f36e067,user,0
6c4396276bc7eb79f087e025cdbac30b,user,0
b538712794745b302882bc748b5cec77,user,0
1da2dd2748515864abf0deecfc2a0615,user,0
f0875f328b1c5f032a1161e90ccecbc5,user,0
dd3f054828badc505d305e0f1fef6b86,user,0
15d4d33808a859063946f2ba63aca3be,user,0
eae92ccef380663c0426fcf0d18c30ae,user,0
34b4a80d86879dffdf39280b0231d917,user,0
09621a0b59e5be5b60ee4c6724d19bf2,user,0
fb718d1c2f6bc9adce55f7e27c649dd3,user,0
7527ee49f351c45eb5c17136f89f8790,user,0
45e6c3625098494cbf630f03187860c8,user,0
c6256b5e7d1d27f4e4fc18d5c996090f,designer,0.9728624860334462
833938b91165cb4c4ad94e2df289d75b,user,0
8ce7b2692a7c96bcb91dfbdabaa2aad9,user,0
a62763dfc8aeae4e4d874e02064c91a8,user,0
bc57b745dfa88b59a722916a404469e7,user,0
b30b22b09e3b130aa0f761bfa339a26b,user,0
9fc9f2ec4bbd153387fa9912faf1aad2,user,0
d948c62731de501d5115e61d7ad94550,user,0
7e61861c6d64a03ce00c959bf7b46155,user,0
fc98815e9fb9aa439d01fb805e5adbd5,user,0
708f28b0901dee369c513e13032e7c06,user,0
6e1a5f140f100df292a201ac90c7aeb1,user,0
9658c58e7b03bc9253266ca9089cd324,user,0
39c3bb2fdc65e3fca04a94a7cbbf2f6f,user,0
4e03969e7219c07a1630c61384be500c,supplier,0.6277995965804748
ca90a921ea4fbf0fad86582970420819,user,0
d998d475b2c0afb94b47f038bde37db2,user,0
d2748527a7fe7925ba4594030240bdd3,user,0
9ff3fde34f527e32b37f2de36a9998b8,user,0
4851ecf031c031fef4aae3128aa086c0,user,0
055feb35b968896c30ef8003176e44d6,user,0
b9b07d631b5f2ab898ac2e570b22392c,user,0
39926ebb63702ac374ec66b2b4f7b8fd,user,0
e421e174c8c058c739569d10275f4d08,user,0
57f683ce71524e54917fc95886ae1561,user,0
ebbfe2a35cbf5f0d457ad7fe562f028e,user,0
33e2d5f362aabf04cb136af8f0c5b809,user,0
591f5137215119227d0303bda791476f,user,0
5f9323d35d0746d9c5af34294548832c,user,0
7204d3bcecf631ad862b32aa4682a495,user,0
b6d2288fca1f343c89ade00dab34fe68,user,0
d671c6773f77a1e2803f1c914b2969ff,user,0
b55e1f1d5898a2348944a9891a9873e1,designer,0.9331464130151347
ad89445d25ac7a9b69424ce3b6b3a758,user,0
2a2c12d8bbe555a2b6ca932e05bd4644,user,0
291b956d45ec4fd399afa97683690a3e,user,0
2f75784d93bc1f8d2fae42ee4e686b91,user,0
ccc210c47b793a742b372ab41492c6be,user,0
05f7f13abdc2ebbdfc4d5b9c49d9f7d2,user,0
fef9e19479aa0233972076ddd286640f,user,0
c3ad9868273ce4d1a2178a5d4e4e802a,user,0
ca614d91b0969e8828ee4ba749ca833b,user,0
7be2fdf7943b0ae5f7da328c69178781,user,0
70064f75d54704e4e9ddd50ccbcba6a9,user,0
2b33cd639d6f4ebb126bc63c68435a27,user,0
c131173531c009c7d90caf7ce4a9e51c,user,0
dc977af28fd3a6e4c2a5c0dc84dd905b,user,0
8d448fe680db7970160576e97a970563,user,0
7b9ab6c6b29ad7d7c51bfcdb565169ad,user,0
f6e901923dae3e2bb0f49518f14e1be9,user,0
